"
South Side",375,5,7,2,240,20.00,Mount Lebanon A,205,3,3,0,130,21.67,20
"
Allderdice C",220,1,8,1,130,14.44,Bishop Canevin B,70,0,4,2,40,10.00,20
"
Winchester Thurston",300,3,9,1,170,14.17,Armstrong A,175,0,7,1,110,15.71,20
"
Mount Lebanon B",285,2,10,1,160,13.33,Armstrong B,160,0,5,0,110,22.00,20
"
Bishop Canevin A",45,1,4,6,20,4.00,Seton LaSalle,25,0,3,5,20,6.67,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Morgantown A",440,5,8,3,300,23.08,Morgantown B,135,2,2,1,90,22.50,20
"
Allderdice A",360,3,9,3,240,20.00,Allderdice B,105,1,4,0,50,10.00,20
"
DuBois",210,0,9,4,140,15.56,Seton LaSalle,20,0,2,2,10,5.00,20
"
Armstrong B",150,0,8,2,80,10.00,Bishop Canevin B,60,0,4,4,40,10.00,20
"
Mount Lebanon B",210,0,9,4,140,15.56,Allderdice C,140,0,6,0,80,13.33,20
"
Winchester Thurston",260,4,5,0,150,16.67,South Side,195,0,7,1,130,18.57,20
"
Mount Lebanon A",235,0,8,1,160,20.00,Armstrong A,205,3,5,2,120,15.00,20
