\nHanover,270,Plymouth,190
\nConcord-Carlisle,240,Weston B,155
\nDowningtown STEM B,290,Marshwood A,60
\nHingham,215,BB&amp;N B,185
\nAdvanced Math &amp; Science,205,Westwood B,105
\nBelmont,335,Marshwood B,55
\nHopkins B,220,Waltham B,135
\nMansfield B,230,Methuen,25
\nAmherst Regional,190,Waltham A,135
\nBishop Stang,180,Mansfield C,60
\nDowningtown STEM A,430,BB&amp;N A,85
