"
Cooperstown A",225,4,5,1,120,13.33,Moravia,110,1,4,1,60,12.00,20
"
Bishop Ludden C",125,1,6,2,60,8.57,Wallenpaupack B,45,0,4,1,10,2.50,20
"
Berwick B",180,1,7,1,100,12.50,Saratoga Springs,105,1,4,0,50,10.00,20
"
Wallenpaupack A",170,1,7,1,90,11.25,Cooperstown B,105,0,5,1,60,12.00,20
"
Berwick A",140,0,7,0,70,10.00,Bishop Ludden A,120,1,6,3,60,8.57,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Cooperstown A",310,2,11,2,180,13.85,Berwick A,100,0,6,0,40,6.67,20
"
Adirondack Central",290,1,9,1,190,19.00,Berwick B,160,2,6,2,80,10.00,20
"
Geneva",165,1,8,0,70,7.78,Bishop Ludden C,70,0,5,0,20,4.00,20
"
Moravia",220,2,7,0,120,13.33,Bishop Ludden A,185,1,9,2,90,9.00,20
"
Cooperstown B",140,0,8,2,70,8.75,Bishop Ludden B,115,0,8,1,40,5.00,20
"
Saratoga Springs",180,0,7,0,110,15.71,Bishop Ludden D,170,2,7,2,80,8.89,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Berwick B",170,2,9,2,60,5.45,Moravia,85,0,5,3,50,10.00,20
"
Saratoga Springs",145,0,7,1,80,11.43,Berwick A,110,0,7,0,40,5.71,20
"
Bishop Ludden D",110,2,6,2,30,3.75,Bishop Ludden A,85,1,4,2,40,8.00,20
"
Cooperstown A",190,1,6,1,120,17.14,Adirondack Central,185,3,6,0,80,8.89,20
