Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Guilder",515,13,4,0,280,16.47,Fremont JFK,35,0,3,3,20,6.67,20
"
Mira Loma",515,11,4,4,330,22.00,Irvington,110,1,4,1,60,12.00,20
"
Sagittarius A",400,8,5,4,250,19.23,Saint Francis,140,2,4,2,80,13.33,20
"
Challenger-Strawberry Park",365,6,6,1,220,18.33,Sacramento Country Day A,165,3,4,2,90,12.86,20
"
Vista Del Lago A",270,3,8,5,170,15.45,Washington,160,2,4,2,100,16.67,20
"
Granite Bay A",220,3,5,3,140,17.50,Sagittarius B,185,0,10,3,100,10.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Sagittarius A",555,8,8,1,360,22.50,Fremont JFK,30,1,1,5,30,15.00,20
"
Mira Loma",415,7,4,4,290,26.36,Guilder,220,3,4,1,140,20.00,20
"
Irvington",355,5,5,2,240,24.00,Saint Francis,260,5,4,1,150,16.67,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Guilder",260,4,3,0,170,24.29,Sagittarius A,60,1,1,1,40,20.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Mira Loma",475,10,3,1,300,23.08,Guilder,220,4,2,2,150,25.00,20
