"
Winston Churchill A",440,8,6,0,260,18.57,Wilmington Charter A,145,2,3,1,90,18.00,20
"
McLean A",430,5,8,3,290,22.31,Winston Churchill B,185,2,5,3,120,17.14,20
"
Longfellow Middle A",350,8,4,4,210,17.50,Wilmington Charter B,115,1,3,0,70,17.50,20
"
Montgomery Blair C",240,4,5,6,160,17.78,Montgomery Blair B,145,1,6,2,80,11.43,20
"
Gunston A",145,0,7,5,100,14.29,Gunston B,90,0,5,2,50,10.00,20
"
Wilde Lake",165,0,8,5,110,13.75,Wilmington Charter C,155,2,4,1,90,15.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Longfellow Middle A",395,5,7,0,250,20.83,Montgomery Blair A,205,5,2,4,130,18.57,20
"
Gonzaga",195,0,9,3,120,13.33,Gunston B,50,0,3,0,20,6.67,20
"
Longfellow Middle B",250,2,9,0,130,11.82,Montgomery Blair C,125,3,3,8,90,15.00,20
"
Gunston A",165,0,9,1,80,8.89,Wilde Lake,85,1,3,2,50,12.50,20
"
Georgetown Day",330,5,5,1,210,21.00,Winston Churchill A,275,5,4,2,170,18.89,20
"
McLean B",250,2,8,0,140,14.00,Winston Churchill B,200,2,6,4,130,16.25,20
"
Wilmington Charter B",235,3,8,2,120,10.91,Montgomery Blair B,205,1,7,2,130,16.25,20
"
Wilmington Charter A",330,7,3,1,200,20.00,McLean A,320,6,4,2,200,20.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Gonzaga",250,2,8,0,140,14.00,Wilde Lake,15,0,2,5,20,10.00,20
"
Winston Churchill A",410,4,9,4,280,21.54,McLean B,190,0,7,0,120,17.14,20
"
Wilmington Charter A",305,2,9,5,210,19.09,Winston Churchill B,145,2,3,1,90,18.00,20
"
Gunston A",185,2,8,3,90,9.00,Wilmington Charter C,100,0,4,0,60,15.00,20
"
McLean A",355,2,8,1,250,25.00,Georgetown Day,290,2,8,4,200,20.00,20
"
Wilmington Charter B",170,1,7,1,90,11.25,Montgomery Blair C,160,3,3,5,110,18.33,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Montgomery Blair A",515,9,7,0,310,19.38,Wilmington Charter B,75,0,4,1,40,10.00,20
"
Longfellow Middle A",355,6,6,1,210,17.50,Montgomery Blair C,115,1,3,2,80,20.00,20
"
Wilde Lake",265,1,10,0,150,13.64,Gunston B,50,0,4,0,10,2.50,20
"
Montgomery Blair B",220,0,10,0,120,12.00,Longfellow Middle B,95,1,5,6,60,10.00,20
"
Gonzaga",190,1,10,1,80,7.27,Wilmington Charter C,115,1,5,0,50,8.33,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Georgetown Day",415,7,6,2,260,20.00,McLean A,205,4,3,1,120,17.14,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
McLean A",155,2,3,1,100,20.00,Winston Churchill A,115,1,3,2,80,20.00,10
"
Winston Churchill B",105,1,4,0,50,10.00,Montgomery Blair B,80,1,3,1,40,10.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Winston Churchill A",195,1,5,0,130,21.67,Montgomery Blair A,145,3,1,2,100,25.00,10
