"
Kinkaid",615,10,7,1,400,23.53,TAG Magnet,20,1,0,1,10,10.00,20
"
Caddo Magnet A",515,7,8,2,340,22.67,Cistercian C,85,1,3,2,50,12.50,20
"
Strake Jesuit A",450,10,3,4,290,22.31,St. Mark's School of Texas B,155,2,2,1,110,27.50,20
"
St. Mark's School of Texas A",445,5,8,2,300,23.08,Strake Jesuit B,150,3,3,1,80,13.33,20
"
Cistercian B",300,3,7,3,200,20.00,Coppell,135,1,6,2,70,10.00,20
"
Greenhill A",305,5,5,2,190,19.00,Cistercian A,155,1,5,4,110,18.33,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Cistercian A",395,7,7,2,230,16.43,Cistercian C,120,2,3,0,60,12.00,20
"
Coppell",375,4,10,1,220,15.71,TAG Magnet,130,1,5,5,90,15.00,20
"
Kinkaid",445,9,4,2,280,21.54,Strake Jesuit A,220,3,3,3,160,26.67,20
"
St. Mark's School of Texas A",455,9,3,4,310,25.83,St. Mark's School of Texas B,245,3,5,2,160,20.00,20
"
Cistercian B",370,4,8,2,240,20.00,Caddo Magnet A,190,2,5,6,140,20.00,20
"
Greenhill A",300,5,5,1,180,18.00,Strake Jesuit B,215,3,5,2,130,16.25,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Strake Jesuit A",425,10,3,3,260,20.00,Coppell,135,3,2,0,70,14.00,20
"
Kinkaid",470,10,3,2,300,23.08,St. Mark's School of Texas A,195,4,2,3,130,21.67,20
"
Cistercian B",410,6,6,2,270,22.50,TAG Magnet,190,0,8,0,110,13.75,20
"
Caddo Magnet A",315,5,6,6,210,19.09,Cistercian A,185,3,3,2,120,20.00,20
"
Cistercian C",275,3,7,0,160,16.00,Strake Jesuit B,190,2,6,4,120,15.00,20
"
Greenhill A",295,4,6,1,180,18.00,St. Mark's School of Texas B,215,4,3,3,140,20.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
St. Mark's School of Texas A",380,4,8,0,240,20.00,Kinkaid,315,5,3,2,220,27.50,20
