Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Emmaus A",375,7,4,0,230,20.91,Henderson C,195,3,4,2,120,17.14,20
"
Camp Hill A",275,1,8,0,180,20.00,Friends Select B,110,2,4,0,40,6.67,20
"
Wissahickon B",245,3,5,0,150,18.75,Lancaster Mennonite,215,3,5,2,130,16.25,20
"
Henderson B (OT)",355,5,8,0,200,18.18,Downingtown STEM A,345,9,1,4,220,24.44,23
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Emmaus A",410,2,12,0,260,18.57,Carlisle,135,3,1,2,90,22.50,20
"
Lancaster Mennonite",300,2,9,2,190,17.27,Friends Select B,45,0,3,1,20,6.67,20
"
Friends Select A",385,6,7,1,230,17.69,Henderson C,170,2,5,2,100,14.29,20
"
Wissahickon B",335,1,11,2,220,18.33,Camp Hill A,185,2,5,1,110,15.71,20
"
Cedar Crest A",445,10,2,3,290,24.17,Wissahickon A,300,5,3,1,200,25.00,20
"
Henderson B",330,4,7,2,210,19.09,Cedar Crest B,245,3,6,2,150,16.67,20
"
West Chester East",365,3,7,2,260,26.00,Henderson A,295,5,4,2,190,21.11,20
"
Downingtown STEM A",295,5,4,2,190,21.11,Hempfield A,290,3,7,1,180,18.00,20
