"
Strake Jesuit A",670,12,6,0,430,23.89,TAG Magnet A,25,2,0,3,10,5.00,20
"
St. Mark's School of Texas A",535,7,10,2,340,20.00,Village,60,0,3,2,40,13.33,20
"
Seven Lakes",490,4,11,2,330,22.00,Greenhill B,115,2,3,1,60,12.00,20
"
Kinkaid",405,8,4,1,250,20.83,James E. Taylor,265,2,6,1,180,22.50,20
"
St. John's A",345,5,6,0,210,19.09,Cinco Ranch B,210,3,6,5,130,14.44,20
"
Strake Jesuit B",315,3,8,0,190,17.27,St. Mark's School of Texas B,260,5,4,1,150,16.67,20
"
Georgetown Prep",280,1,8,1,190,21.11,St. Mark's School of Texas C,250,1,9,1,150,15.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
James E. Taylor",375,5,6,0,240,21.82,St. John's A,205,1,6,2,140,20.00,20
"
Kinkaid",410,9,3,3,260,21.67,Village,255,3,5,0,160,20.00,20
"
Greenhill B",350,6,5,2,220,20.00,Strake Jesuit B,225,2,6,1,140,17.50,20
"
Seven Lakes",370,5,5,1,250,25.00,St. Mark's School of Texas B,290,4,6,0,170,17.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Strake Jesuit A",635,9,9,0,410,22.78,Seven Lakes,45,1,1,2,30,15.00,20
"
Greenhill A",565,10,6,3,370,23.12,Greenhill B,105,1,3,2,70,17.50,20
"
Cinco Ranch A",435,9,5,4,270,19.29,James E. Taylor,130,0,5,0,80,16.00,20
"
Kinkaid",395,6,5,1,260,23.64,St. Mark's School of Texas A,210,3,4,3,140,20.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Strake Jesuit A",435,8,5,1,270,20.77,Cinco Ranch A,245,5,2,4,170,24.29,20
"
Greenhill A",390,6,5,0,250,22.73,Kinkaid,355,8,1,3,240,26.67,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Strake Jesuit A",420,8,4,2,270,22.50,Greenhill A,275,4,3,1,190,27.14,20
