"
Norwin B",220,1,10,1,110,10.00,Morgantown C,70,2,2,2,30,7.50,20
"
Huntingdon",215,0,10,3,130,13.00,Winchester Thurston B,120,1,5,3,70,11.67,20
"
Allderdice A",290,2,9,2,180,16.36,South Side,220,4,4,0,120,15.00,20
"
Pittsburgh Central Catholic",235,2,6,3,160,20.00,Winchester Thurston A,230,0,11,4,140,12.73,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Morgantown A",435,4,9,1,290,22.31,Winchester Thurston A,95,2,2,5,70,17.50,20
"
Allderdice A",335,1,10,2,230,20.91,Allderdice B,105,1,3,2,70,17.50,20
"
Pittsburgh Central Catholic",315,5,5,4,210,21.00,Norwin A,160,1,6,1,90,12.86,20
"
Huntingdon",235,0,9,3,160,17.78,Norwin B,90,2,3,2,40,8.00,20
"
South Side",235,3,5,0,140,17.50,Bishop Canevin,125,1,5,0,60,10.00,20
"
Morgantown B",175,0,8,1,100,12.50,Winchester Thurston B,125,1,5,2,70,11.67,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Morgantown A",450,3,12,3,300,20.00,South Side,110,2,3,2,60,12.00,20
"
Huntingdon",330,3,10,3,200,15.38,Morgantown C,50,0,3,0,20,6.67,20
"
Pittsburgh Central Catholic",425,4,9,1,280,21.54,Allderdice B,160,0,6,0,100,16.67,20
"
Winchester Thurston A",280,1,11,3,170,14.17,Bishop Canevin,90,1,4,1,40,8.00,20
"
Allderdice A",280,3,7,5,190,19.00,Norwin A,120,0,6,2,70,11.67,20
"
Norwin B",150,0,8,2,80,10.00,Morgantown B,90,0,5,4,60,12.00,20
Winner,Score,P,TU,I,B,PPB,Loser,Score,P,TU,I,B,PPB,TUH
"
Morgantown A",540,6,10,2,360,22.50,Allderdice B,95,1,3,2,60,15.00,20
"
Pittsburgh Central Catholic",300,2,9,0,180,16.36,South Side,175,4,3,1,90,12.86,20
"
Allderdice A",265,3,7,4,170,17.00,Winchester Thurston A,180,0,9,2,100,11.11,20
"
Norwin A",200,0,10,4,120,12.00,Bishop Canevin,135,2,5,1,60,8.57,20
"
Morgantown C",150,0,7,0,80,11.43,Winchester Thurston B,110,0,7,2,50,7.14,20
"
Morgantown B",170,1,7,3,100,12.50,Huntingdon,165,2,7,3,80,8.89,20
