Winner,Score,Loser,Score
"
BFA-Fairfax A",160,Enosburg Falls,5
"
BFA-Fairfax B",70,Richford,50
Winner,Score,Loser,Score
"
BFA-Fairfax B",110,Enosburg Falls,50
"
BFA-Fairfax A",150,Richford,110
Winner,Score,Loser,Score
"
BFA-Fairfax A",180,BFA-Fairfax B,25
"
Richford",95,Enosburg Falls,35
Winner,Score,Loser,Score
"
Enosburg Falls",120,BFA-Fairfax A,55
"
Richford",85,BFA-Fairfax B,55
Winner,Score,Loser,Score
"
BFA-Fairfax A",195,Richford,90
"
BFA-Fairfax B",65,Enosburg Falls,55
